file_name,read_id,value_index,value,Plastic
0,4,18,-0.009279534220695496,PE
0,4,19,-0.014296220615506172,PE
0,4,20,-0.011907937005162239,PE
0,4,21,-0.011752894148230553,PE
0,4,22,-0.0188222024589777,PE
0,4,23,-0.01356317289173603,PE
0,4,24,-0.0057356711477041245,PE
0,4,25,-0.005064450670033693,PE
0,4,26,-0.013050299137830734,PE
0,4,27,-0.0071198358200490475,PE
0,4,28,-0.018876317888498306,PE
0,4,29,-0.011758791282773018,PE
0,4,30,-0.018109655007719994,PE
0,4,31,-0.016277212649583817,PE
0,4,32,-0.009197254665195942,PE
0,4,33,-0.024137703701853752,PE
0,4,34,-0.011578121222555637,PE
0,4,35,-0.006638703867793083,PE
0,4,36,-0.006865854375064373,PE
0,4,37,-0.013323291204869747,PE
0,4,38,-0.024861954152584076,PE
0,4,39,-0.011871217750012875,PE
0,4,40,-0.013159890659153461,PE
0,4,41,-0.020587660372257233,PE
0,4,42,-0.036790233105421066,PE
0,4,43,-0.03046359494328499,PE
0,4,44,-0.01464120764285326,PE
0,4,45,-0.018626974895596504,PE
0,4,46,-0.03781375661492348,PE
0,4,47,-0.03705478087067604,PE
0,4,48,-0.0235929973423481,PE
0,4,49,-0.0290258526802063,PE
0,4,50,-0.024525662884116173,PE
0,4,51,-0.01839175447821617,PE
0,4,52,-0.023074761033058167,PE
0,4,53,-0.03758390247821808,PE
0,4,54,-0.035782232880592346,PE
0,4,55,-0.032020971179008484,PE
0,4,56,-0.01768026314675808,PE
0,4,57,-0.03916134685277939,PE
0,4,58,-0.01855100691318512,PE
0,4,59,-0.04400397837162018,PE
0,4,60,-0.03530485928058624,PE
0,4,61,-0.018446478992700577,PE
0,4,62,-0.02605930157005787,PE
0,4,63,-0.03165578469634056,PE
0,4,64,-0.027752457186579704,PE
0,4,65,-0.035803262144327164,PE
0,4,66,-0.020386120304465294,PE
0,4,67,-0.03983480483293533,PE
0,4,68,-0.02894625812768936,PE
0,4,69,-0.029961707070469856,PE
0,4,70,-0.02277091145515442,PE
0,4,71,-0.01476837694644928,PE
0,4,72,-0.015005683526396751,PE
0,5,0,-0.01493359636515379,PE
0,5,1,-0.013177039101719856,PE
0,5,2,-0.01882784068584442,PE
0,5,3,-0.00847412645816803,PE
0,5,4,-0.005767469760030508,PE
0,5,5,-0.0010692921932786703,PE
0,5,6,-0.011191282421350479,PE
0,5,7,-0.004467558115720749,PE
0,5,8,-0.00294031435623765,PE
0,5,9,0.0035655891988426447,PE
0,5,10,-0.006617129780352116,PE
0,5,11,0.0018103041220456362,PE
0,5,12,0.0045519121922552586,PE
0,5,13,-0.0068645598366856575,PE
0,5,14,0.003965794574469328,PE
0,5,15,-0.0025820680893957615,PE
0,5,16,-0.007453619502484798,PE
0,5,17,-0.009508461691439152,PE
0,5,18,-0.00542395981028676,PE
0,5,19,-0.0027172735426574945,PE
0,5,20,-0.004502271302044392,PE
0,5,21,-0.0018192901043221354,PE
0,5,22,0.0019212267361581326,PE
0,5,23,-0.004610133357346058,PE
0,5,24,-0.0025594718754291534,PE
0,5,25,-0.008343271911144257,PE
0,5,26,-0.011700410395860672,PE
0,5,27,-0.009244509041309357,PE
0,5,28,-0.001835153205320239,PE
0,5,29,-0.010896122083067894,PE
0,5,30,-0.012699891813099384,PE
0,5,31,-0.005839620716869831,PE
0,5,32,-0.006315866019576788,PE
0,5,33,-0.00487146433442831,PE
0,5,34,-0.0020309207029640675,PE
0,5,35,-0.004719152580946684,PE
0,5,36,-0.004920565988868475,PE
0,5,37,-0.016489727422595024,PE
0,5,38,-0.018186669796705246,PE
0,5,39,-0.006832669489085674,PE
0,5,40,-0.013559745624661446,PE
0,5,41,-0.017736461013555527,PE
0,5,42,-0.005078501999378204,PE
0,5,43,-0.02454405464231968,PE
0,5,44,-0.008677688427269459,PE
0,5,45,-0.017248880118131638,PE
0,5,46,-0.010430137626826763,PE
0,5,47,-0.006221887655556202,PE
0,5,48,-0.01135331206023693,PE
0,5,49,-0.01801319606602192,PE
0,5,50,-0.0004302367742639035,PE
0,5,51,-0.009606742300093174,PE
0,5,52,-0.015430185943841934,PE
0,5,53,-0.015299868769943714,PE
0,5,54,0.001140118925832212,PE
0,5,55,0.0037465107161551714,PE
0,5,56,0.0020817581098526716,PE
0,5,57,0.0019089945126324892,PE
0,5,58,-0.0015384379075840116,PE
0,5,59,-0.013502450659871101,PE
0,5,60,-0.014543751254677773,PE
0,5,61,-0.008779694326221943,PE
0,5,62,-0.01208613533526659,PE
0,5,63,-0.010972274467349052,PE
0,5,64,-0.007891809567809105,PE
0,5,65,-0.007887068204581738,PE
0,5,66,-0.017041664570569992,PE
0,5,67,-0.03435524180531502,PE
0,5,68,-0.014841130934655666,PE
0,5,69,-0.011075290851294994,PE
0,5,70,-0.004393147770315409,PE
0,5,71,-0.014574604108929634,PE
0,5,72,-0.01493359636515379,PE
1,1,0,0.0013177444925531745,PE
1,1,1,0.015820752829313278,PE
1,1,2,-0.0034281129483133554,PE
1,1,3,0.011880723759531975,PE
1,1,4,0.005659939721226692,PE
1,1,5,0.007678210269659758,PE
1,1,6,0.009510570205748081,PE
1,1,7,-0.001199431368149817,PE
1,1,8,0.012195105664432049,PE
1,1,9,-0.0004450990818440914,PE
1,1,10,-0.0019727207254618406,PE
1,1,11,0.008719611912965775,PE
1,1,12,-0.0017850392032414675,PE
1,1,13,-0.001262654084712267,PE
1,1,14,0.0032249970827251673,PE
1,1,15,0.0006425671745091677,PE
1,1,16,0.002653055591508746,PE
1,1,17,0.00515680480748415,PE
1,1,18,0.012173889204859734,PE
1,1,19,0.0077935573644936085,PE
1,1,20,0.007118506357073784,PE
1,1,21,0.01839369349181652,PE
1,1,22,0.015180474147200584,PE
1,1,23,0.01615397073328495,PE
1,1,24,0.0060159917920827866,PE
1,1,25,0.004482373129576445,PE
1,1,26,-0.004286137875169516,PE
1,1,27,0.0017907730070874095,PE
1,1,28,-0.0019469087710604072,PE
1,1,29,0.001423276960849762,PE
1,1,30,0.007810309529304504,PE
1,1,31,-0.0033744885586202145,PE
1,1,32,-0.0014716967707499862,PE
1,1,33,-0.00944651011377573,PE
1,1,34,0.0030469673220068216,PE
1,1,35,0.0022556958720088005,PE
1,1,36,0.005346246995031834,PE
1,1,37,-0.00440385565161705,PE
1,1,38,-0.0029569678008556366,PE
1,1,39,0.009674577973783016,PE
1,1,40,0.004786500707268715,PE
1,1,41,0.0019173315959051251,PE
1,1,42,-0.01588870771229267,PE
1,1,43,-0.007107174955308437,PE
1,1,44,-0.005010092630982399,PE
1,1,45,0.0055387080647051334,PE
1,1,46,-0.010967003181576729,PE
1,1,47,-0.008045447990298271,PE
1,1,48,-0.004361642990261316,PE
1,1,49,-0.009317748248577118,PE
1,1,50,-0.0022979590576142073,PE
1,1,51,-0.00043024460319429636,PE
1,1,52,-0.004316492937505245,PE
1,1,53,0.008210310712456703,PE
1,1,54,0.01123157050460577,PE
1,1,55,-0.00904067698866129,PE
1,1,56,-0.004021516535431147,PE
1,1,57,-0.0004742043383885175,PE
1,1,58,-0.007128048222512007,PE
1,1,59,0.009841675870120525,PE
1,1,60,-0.003623667871579528,PE
1,1,61,-0.0005041896365582943,PE
1,1,62,-0.008573871105909348,PE
1,1,63,-0.009223497472703457,PE
1,1,64,0.0033217540476471186,PE
1,1,65,-0.006934763863682747,PE
1,1,66,-0.00406333152204752,PE
1,1,67,-0.0008783279336057603,PE
1,1,68,-0.0042206887155771255,PE
1,1,69,0.003211528528481722,PE
1,1,70,0.0012114259880036116,PE
1,1,71,0.0013982367236167192,PE
1,1,72,0.0013177444925531745,PE
1,2,0,-0.005746424663811922,PE
1,2,1,-0.004923499189317226,PE
1,2,2,-0.009167931973934174,PE
1,2,3,-0.010477615520358086,PE
1,2,4,-0.01142713613808155,PE
1,2,5,0.007040838245302439,PE
1,2,6,-0.0009522329783067107,PE
1,2,7,-0.004345260094851255,PE
1,2,8,-0.003049480263143778,PE
1,2,9,-0.007438465487211943,PE
1,2,10,-0.007417222019284964,PE
1,2,11,-0.003017009701579809,PE
1,2,12,-0.00030372347100637853,PE
1,2,13,-0.002596828620880842,PE
1,2,14,-0.005113422404974699,PE
1,2,15,-0.0173500869423151,PE
1,2,16,-0.00903216190636158,PE
1,2,17,0.0020212028175592422,PE
1,2,18,-0.0008651491953060031,PE
1,2,19,0.0008770289132371545,PE
1,2,20,0.005468898452818394,PE
1,2,21,0.004635921213775873,PE
1,2,22,-0.0038292407989501953,PE
1,2,23,-0.012913541868329048,PE
1,2,24,0.0037542921490967274,PE
1,2,25,0.000655064475722611,PE
1,2,26,-0.009269149042665958,PE
1,2,27,-0.006907608360052109,PE
1,2,28,5.2930252422811463e-05,PE
1,2,29,0.004296358674764633,PE
1,2,30,0.01024344377219677,PE
1,2,31,0.015619383193552494,PE
1,2,32,0.006105202715843916,PE
1,2,33,0.007194132544100285,PE
1,2,34,0.0045214490965008736,PE
1,2,35,0.005479634273797274,PE
1,2,36,0.0024144724011421204,PE
1,2,37,-0.003017853945493698,PE
1,2,38,0.011700069531798363,PE
1,2,39,0.008743863552808762,PE
1,2,40,0.0035977105144411325,PE
1,2,41,0.0023299800232052803,PE
1,2,42,-0.0006892201490700245,PE
1,2,43,0.004480557516217232,PE
1,2,44,-0.0034369048662483692,PE
1,2,45,0.007845847867429256,PE
1,2,46,-0.006327868439257145,PE
1,2,47,-0.002494540298357606,PE
1,2,48,-0.001981683075428009,PE
1,2,49,-0.004938520025461912,PE
1,2,50,0.008991500362753868,PE
1,2,51,0.010349891148507595,PE
1,2,52,0.0032747432123869658,PE
1,2,53,0.007598021067678928,PE
1,2,54,0.008634369820356369,PE
1,2,55,0.002780889393761754,PE
1,2,56,-0.00443982845172286,PE
1,2,57,0.0013319209683686495,PE
1,2,58,-0.0025309030897915363,PE
1,2,59,-0.0005223540938459337,PE
1,2,60,0.001971363788470626,PE
1,2,61,0.0061891390942037106,PE
1,2,62,0.002371595473960042,PE
1,2,63,0.001700329128652811,PE
1,2,64,0.005327833350747824,PE
1,2,65,-0.005146741401404142,PE
1,2,66,0.004642303567379713,PE
1,2,67,0.007446885574609041,PE
1,2,68,-0.0015502509195357561,PE
1,2,69,0.009707563556730747,PE
1,2,70,0.0025659475941210985,PE
1,2,71,-0.005873315501958132,PE
1,2,72,-0.005746424663811922,PE
1,3,0,-0.009003403596580029,PE
1,3,1,0.0030771074816584587,PE
1,3,2,0.0014501145342364907,PE
1,3,3,0.0045779081992805,PE
1,3,4,-2.6585425075609237e-05,PE
1,3,5,0.004324509296566248,PE
1,3,6,-0.010958155617117882,PE
1,3,7,0.0010952090378850698,PE
1,3,8,-0.0016873349668458104,PE
1,3,9,0.002622422995045781,PE
1,3,10,0.002853231970220804,PE
1,3,11,-0.002992561087012291,PE
1,3,12,-0.012248502112925053,PE
1,3,13,-0.011427327059209347,PE
1,3,14,-0.006354969460517168,PE
1,3,15,-0.009066336788237095,PE
1,3,16,-0.0031302357092499733,PE
1,3,17,-0.002398903714492917,PE
1,3,18,-0.0070379795506596565,PE
1,3,19,-0.010576768778264523,PE
1,3,20,-0.00987019669264555,PE
1,3,21,0.0045807152055203915,PE
1,3,22,-0.004281072411686182,PE
1,3,23,-0.008541043847799301,PE
1,3,24,-0.008126799948513508,PE
1,3,25,-0.0008675922872498631,PE
1,3,26,-0.010121146216988564,PE
1,3,27,-0.002476305002346635,PE
1,3,28,-0.012274337001144886,PE
1,3,29,-0.010416846722364426,PE
1,3,30,-0.0015314863994717598,PE
1,3,31,0.003492284333333373,PE
1,3,32,-0.0033858937676995993,PE
1,3,33,0.007364233024418354,PE
1,3,34,0.003518123412504792,PE
1,3,35,0.00102050241548568,PE
1,3,36,-0.016074391081929207,PE
1,3,37,-0.014507625252008438,PE
1,3,38,-0.004164969082921743,PE
1,3,39,-0.009044385515153408,PE
1,3,40,-0.0024488314520567656,PE
1,3,41,0.006431455258280039,PE
1,3,42,-0.0064638396725058556,PE
1,3,43,-0.018279902637004852,PE
1,3,44,-0.0109552638605237,PE
1,3,45,0.001409368123859167,PE
1,3,46,-0.0019209855236113071,PE
1,3,47,-0.004853093530982733,PE
1,3,48,-0.0026163922157138586,PE
1,3,49,-0.01228648517280817,PE
1,3,50,0.003939816728234291,PE
1,3,51,0.003688792698085308,PE
1,3,52,0.00011301508493488654,PE
1,3,53,0.0007663819706067443,PE
1,3,54,-0.01095462404191494,PE
1,3,55,-0.005695116240531206,PE
1,3,56,-0.008208914659917355,PE
1,3,57,-0.015200451016426086,PE
1,3,58,-0.00904283206909895,PE
1,3,59,-0.011088643223047256,PE
1,3,60,-0.011705777607858181,PE
1,3,61,-0.009973214007914066,PE
1,3,62,-0.008978510275483131,PE
1,3,63,-0.014268016442656517,PE
1,3,64,0.011488409712910652,PE
1,3,65,-0.0029439835343509912,PE
1,3,66,-0.002501595066860318,PE
1,3,67,-0.006724436301738024,PE
1,3,68,-0.011325090192258358,PE
1,3,69,-0.0016225456492975354,PE
1,3,70,-0.0074275946244597435,PE
1,3,71,-0.008975367993116379,PE
1,3,72,-0.009003403596580029,PE
1,4,0,-0.007907948456704617,PE
1,4,1,-0.00553023349493742,PE
1,4,2,-0.0021300893276929855,PE
1,4,3,0.0041289967484772205,PE
1,4,4,0.00800717156380415,PE
1,4,5,-2.3164799131336622e-05,PE
1,4,6,0.007016168907284737,PE
1,4,7,-0.007790347095578909,PE
1,4,8,-0.007177230902016163,PE
1,4,9,0.004876761697232723,PE
1,4,10,-0.0023887876886874437,PE
1,4,11,-0.0038324890192598104,PE
1,4,12,-0.007194349076598883,PE
1,4,13,-0.001279723597690463,PE
1,4,14,0.006459565367549658,PE
1,4,15,-0.00889675784856081,PE
1,4,16,0.004228383768349886,PE
1,4,17,-0.006141167599707842,PE
1,4,18,-0.002043637912720442,PE
1,4,19,-0.012111754156649113,PE
1,4,20,-0.00562688522040844,PE
1,4,21,0.0028336080722510815,PE
1,4,22,-0.008198034018278122,PE
1,4,23,-0.007010152563452721,PE
1,4,24,0.0008361333748325706,PE
1,4,25,-0.0020556035451591015,PE
1,4,26,-0.017162153497338295,PE
1,4,27,-0.010231966152787209,PE
1,4,28,-0.011377459391951561,PE
1,4,29,0.00046941760228946805,PE
1,4,30,-0.005641054827719927,PE
1,4,31,-0.0043136803433299065,PE
1,4,32,-0.013512516394257545,PE
1,4,33,-0.0027472712099552155,PE
1,4,34,-0.012025199830532074,PE
1,4,35,-0.012245211750268936,PE
1,4,36,-0.0060636322014033794,PE
1,4,37,-0.009978367947041988,PE
1,4,38,0.001669555902481079,PE
1,4,39,-0.0011806379770860076,PE
1,4,40,0.0078975735232234,PE
1,4,41,-0.004237356595695019,PE
1,4,42,0.00031668285373598337,PE
1,4,43,-0.007535246200859547,PE
1,4,44,-0.004575321450829506,PE
1,4,45,-0.009486300870776176,PE
1,4,46,-0.002042837906628847,PE
1,4,47,-0.007005251478403807,PE
1,4,48,-0.013735728338360786,PE
1,4,49,-0.007865345105528831,PE
1,4,50,-0.006085284054279327,PE
1,4,51,-0.0010965046240016818,PE
1,4,52,0.010603893548250198,PE
1,4,53,0.003920889925211668,PE
1,4,54,-0.00022372153762262315,PE
1,4,55,0.00313011696562171,PE
1,4,56,-0.0012519893934950233,PE
1,4,57,-8.378706843359396e-05,PE
1,4,58,-0.00042006190051324666,PE
1,4,59,-0.013171594589948654,PE
1,4,60,-0.01635558530688286,PE
1,4,61,-0.02160772494971752,PE
1,4,62,-0.019741380587220192,PE
1,4,63,-0.02153821662068367,PE
1,4,64,-0.014359493739902973,PE
1,4,65,-0.013664388097822666,PE
1,4,66,-0.01736435666680336,PE
1,4,67,-0.014916162937879562,PE
1,4,68,-0.01297813467681408,PE
1,4,69,-0.0007816217257641256,PE
1,4,70,-0.010655070655047894,PE
1,4,71,-0.007921881973743439,PE
1,4,72,-0.007907948456704617,PE
1,5,0,-0.0038514332845807076,PE
1,5,1,-0.014047335833311081,PE
1,5,2,-0.005941086448729038,PE
1,5,3,-0.009950212202966213,PE
1,5,4,-0.023167241364717484,PE
1,5,5,-0.014587227255105972,PE
1,5,6,-0.021140851080417633,PE
1,5,7,-0.01913936249911785,PE
1,5,8,-0.010722316801548004,PE
1,5,9,-0.021489931270480156,PE
1,5,10,-0.018644504249095917,PE
1,5,11,-0.01550429780036211,PE
1,5,12,-0.01681884005665779,PE
1,5,13,-0.03311927244067192,PE
1,5,14,-0.016744254156947136,PE
1,5,15,-0.021862592548131943,PE
1,5,16,-0.032408710569143295,PE
1,5,17,-0.01803901605308056,PE
1,5,18,-0.013567416928708553,PE
1,5,19,-0.007060553412884474,PE
1,5,20,-0.012628656812012196,PE
1,5,21,-0.008822775445878506,PE
1,5,22,-0.014122852124273777,PE
1,5,23,-0.021864773705601692,PE
1,5,24,-0.016398392617702484,PE
1,5,25,-0.007874495349824429,PE
1,5,26,-0.021177271381020546,PE
1,5,27,-0.006943381857126951,PE
1,5,28,-0.01878560334444046,PE
1,5,29,-0.012728081084787846,PE
1,5,30,-0.012540191411972046,PE
1,5,31,-0.019926032051444054,PE
1,5,32,-0.022929636761546135,PE
1,5,33,-0.01389321219176054,PE
1,5,34,-0.015642421320080757,PE
1,5,35,-0.0038042161613702774,PE
1,5,36,-0.0005221709725446999,PE
1,5,37,-0.007081865798681974,PE
1,5,38,-0.016121510416269302,PE
1,5,39,-0.012821887619793415,PE
1,5,40,-0.006108942907303572,PE
1,5,41,-0.00490071065723896,PE
1,5,42,0.00023421506921295077,PE
1,5,43,-0.012200397439301014,PE
1,5,44,-0.01837029494345188,PE
1,5,45,-0.022568296641111374,PE
1,5,46,-0.020075323060154915,PE
1,5,47,-0.018491903319954872,PE
1,5,48,-0.022388137876987457,PE
1,5,49,-0.018361113965511322,PE
1,5,50,-0.0063678850419819355,PE
1,5,51,-0.01075364463031292,PE
1,5,52,-0.014995475299656391,PE
1,5,53,-0.008029019460082054,PE
1,5,54,-0.005993257276713848,PE
1,5,55,-0.014736014418303967,PE
1,5,56,-0.006235879845917225,PE
1,5,57,-0.011071543209254742,PE
1,5,58,-0.007184382062405348,PE
1,5,59,0.0011173427337780595,PE
1,5,60,-0.022369468584656715,PE
1,5,61,-0.011808057315647602,PE
1,5,62,-0.02262730337679386,PE
1,5,63,-0.006077396683394909,PE
1,5,64,-0.007888967171311378,PE
1,5,65,-0.002177346497774124,PE
1,5,66,0.0007642402197234333,PE
1,5,67,-0.002747406717389822,PE
1,5,68,0.0011493705678731203,PE
1,5,69,0.009071115404367447,PE
1,5,70,0.011080983094871044,PE
1,5,71,-0.004127977881580591,PE
1,5,72,-0.0038514332845807076,PE
0,1,0,-0.009121663868427277,PS
0,1,1,-0.022624557837843895,PS
0,1,2,-0.016257669776678085,PS
0,1,3,-0.023921042680740356,PS
0,1,4,-0.014500982128083706,PS
0,1,5,-0.022352419793605804,PS
